index,awy_weight,sde_weight,sdl_weight,awy_score,sde_score,sdl_score,frontier_id,input_budget,input_2,input_1,input_spat,port_rast,AWY_1_rast_delta_abs,SDE_2_rast_delta_abs,SDL_3_rast_delta_abs,AWY_1_rast_abs,SDE_2_rast_abs,SDL_3_rast_abs,terracing_npix,grass_strips_npix,riparian_mgmt_npix,agroforestry_npix,reforestation_npix,road_mitigation_npix,terracing_frac_area,grass_strips_frac_area,riparian_mgmt_frac_area,agroforestry_frac_area,reforestation_frac_area,road_mitigation_frac_area,terracing_frac_alloc,grass_strips_frac_alloc,riparian_mgmt_frac_alloc,agroforestry_frac_alloc,reforestation_frac_alloc,road_mitigation_frac_alloc,terracing_budg,grass_strips_budg,riparian_mgmt_budg,agroforestry_budg,reforestation_budg,road_mitigation_budg
30,0.5,0.5,0.0,4.685416,0.00098,0.002599,2,1250000000.0,2.5,1,0,Maragua_maps/soln_4_Maragua_3_6_1_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_3_6_1_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_3_6_1_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_3_6_1_4_1.25e+09.tif,Maragua_maps/obj_rast_awy_4_Maragua_3_6_1_4_1.25e+09.tif,Maragua_maps/obj_rast_sed_4_Maragua_3_6_1_4_1.25e+09.tif,Maragua_maps/obj_rast_soil_4_Maragua_3_6_1_4_1.25e+09.tif,0,1,790,0,0,0,0,0.00126422250316,0.998735777497,0,0.0,0.0,0,0.000153720024595,0.999846279975,0,0.0,0.0,0,192000,1248832000,0,0,0
31,0.25,0.75,0.0,4.644029,0.021774,0.148775,2,1250000000.0,2.5,1,0,Maragua_maps/soln_4_Maragua_4_6_1_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_4_6_1_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_4_6_1_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_4_6_1_4_1.25e+09.tif,Maragua_maps/obj_rast_awy_4_Maragua_4_6_1_4_1.25e+09.tif,Maragua_maps/obj_rast_sed_4_Maragua_4_6_1_4_1.25e+09.tif,Maragua_maps/obj_rast_soil_4_Maragua_4_6_1_4_1.25e+09.tif,0,47,785,0,0,0,0,0.0564903846154,0.943509615385,0,0.0,0.0,0,0.00721947722793,0.992780522772,0,0.0,0.0,0,9024000,1240928000,0,0,0
32,0.0,1.0,0.0,-3.483824,0.343058,5.788622,2,1250000000.0,2.5,1,0,Maragua_maps/soln_4_Maragua_5_6_1_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_5_6_1_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_5_6_1_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_5_6_1_4_1.25e+09.tif,Maragua_maps/obj_rast_awy_4_Maragua_5_6_1_4_1.25e+09.tif,Maragua_maps/obj_rast_sed_4_Maragua_5_6_1_4_1.25e+09.tif,Maragua_maps/obj_rast_soil_4_Maragua_5_6_1_4_1.25e+09.tif,0,6452,0,0,7,0,0,0.998916240904,0.0,0,0.00108375909584,0.0,0,0.991146454741,0.0,0,0.00885354525857,0.0,0,1238784000,0,0,11065600,0
33,0.75,0.0,0.25,4.608454,0.024704,0.291473,2,1250000000.0,2.5,1,0,Maragua_maps/soln_4_Maragua_6_6_1_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_6_6_1_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_6_6_1_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_6_6_1_4_1.25e+09.tif,Maragua_maps/obj_rast_awy_4_Maragua_6_6_1_4_1.25e+09.tif,Maragua_maps/obj_rast_sed_4_Maragua_6_6_1_4_1.25e+09.tif,Maragua_maps/obj_rast_soil_4_Maragua_6_6_1_4_1.25e+09.tif,0,79,781,0,0,0,0,0.0918604651163,0.908139534884,0,0.0,0.0,0,0.0121366059495,0.987863394051,0,0.0,0.0,0,15168000,1234604800,0,0,0
34,0.5,0.25,0.25,4.367499,0.065222,0.841974,2,1250000000.0,2.5,1,0,Maragua_maps/soln_4_Maragua_7_6_1_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_7_6_1_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_7_6_1_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_7_6_1_4_1.25e+09.tif,Maragua_maps/obj_rast_awy_4_Maragua_7_6_1_4_1.25e+09.tif,Maragua_maps/obj_rast_sed_4_Maragua_7_6_1_4_1.25e+09.tif,Maragua_maps/obj_rast_soil_4_Maragua_7_6_1_4_1.25e+09.tif,0,341,749,0,0,0,0,0.312844036697,0.687155963303,0,0.0,0.0,0,0.0523989284598,0.94760107154,0,0.0,0.0,0,65472000,1184019200,0,0,0
35,0.25,0.5,0.25,2.60846,0.179333,2.977099,2,1250000000.0,2.5,1,0,Maragua_maps/soln_4_Maragua_8_6_1_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_8_6_1_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_8_6_1_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_8_6_1_4_1.25e+09.tif,Maragua_maps/obj_rast_awy_4_Maragua_8_6_1_4_1.25e+09.tif,Maragua_maps/obj_rast_sed_4_Maragua_8_6_1_4_1.25e+09.tif,Maragua_maps/obj_rast_soil_4_Maragua_8_6_1_4_1.25e+09.tif,0,2208,520,0,2,0,0,0.808791208791,0.190476190476,0,0.000732600732601,0.0,0,0.339389467859,0.658079457305,0,0.00253107483579,0.0,0,423936000,822016000,0,3161600,0
36,0.0,0.75,0.25,-4.537625,0.318938,6.395739,2,1250000000.0,2.5,1,0,Maragua_maps/soln_4_Maragua_9_6_1_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_9_6_1_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_9_6_1_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_9_6_1_4_1.25e+09.tif,Maragua_maps/obj_rast_awy_4_Maragua_9_6_1_4_1.25e+09.tif,Maragua_maps/obj_rast_sed_4_Maragua_9_6_1_4_1.25e+09.tif,Maragua_maps/obj_rast_soil_4_Maragua_9_6_1_4_1.25e+09.tif,0,6477,0,0,4,0,0,0.999382811295,0.0,0,0.000617188705447,0.0,0,0.994941064425,0.0,0,0.00505893557538,0.0,0,1243584000,0,0,6323200,0
37,0.5,0.0,0.5,2.985317,0.157022,2.622359,2,1250000000.0,2.5,1,0,Maragua_maps/soln_4_Maragua_10_6_1_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_10_6_1_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_10_6_1_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_10_6_1_4_1.25e+09.tif,Maragua_maps/obj_rast_awy_4_Maragua_10_6_1_4_1.25e+09.tif,Maragua_maps/obj_rast_sed_4_Maragua_10_6_1_4_1.25e+09.tif,Maragua_maps/obj_rast_soil_4_Maragua_10_6_1_4_1.25e+09.tif,0,1814,569,0,1,0,0,0.760906040268,0.238674496644,0,0.000419463087248,0.0,0,0.278776702013,0.719957993955,0,0.00126530403156,0.0,0,348288000,899475200,0,1580800,0
38,0.25,0.25,0.5,-1.170737,0.286834,5.518237,2,1250000000.0,2.5,1,0,Maragua_maps/soln_4_Maragua_11_6_1_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_11_6_1_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_11_6_1_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_11_6_1_4_1.25e+09.tif,Maragua_maps/obj_rast_awy_4_Maragua_11_6_1_4_1.25e+09.tif,Maragua_maps/obj_rast_sed_4_Maragua_11_6_1_4_1.25e+09.tif,Maragua_maps/obj_rast_soil_4_Maragua_11_6_1_4_1.25e+09.tif,0,5676,92,0,5,1,0,0.983027364046,0.0159334949775,0,0.000865950813994,0.000173190162799,0,0.871884233456,0.116353637075,0,0.00632356723231,0.00543856223689,0,1089792000,145433600,0,7904000,6797808
39,0.0,0.5,0.5,-4.601509,0.313838,6.405652,2,1250000000.0,2.5,1,0,Maragua_maps/soln_4_Maragua_12_6_1_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_12_6_1_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_12_6_1_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_12_6_1_4_1.25e+09.tif,Maragua_maps/obj_rast_awy_4_Maragua_12_6_1_4_1.25e+09.tif,Maragua_maps/obj_rast_sed_4_Maragua_12_6_1_4_1.25e+09.tif,Maragua_maps/obj_rast_soil_4_Maragua_12_6_1_4_1.25e+09.tif,0,6477,0,0,4,0,0,0.999382811295,0.0,0,0.000617188705447,0.0,0,0.994941064425,0.0,0,0.00505893557538,0.0,0,1243584000,0,0,6323200,0
40,0.25,0.0,0.75,-2.543034,0.307057,6.11336,2,1250000000.0,2.5,1,0,Maragua_maps/soln_4_Maragua_13_6_1_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_13_6_1_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_13_6_1_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_13_6_1_4_1.25e+09.tif,Maragua_maps/obj_rast_awy_4_Maragua_13_6_1_4_1.25e+09.tif,Maragua_maps/obj_rast_sed_4_Maragua_13_6_1_4_1.25e+09.tif,Maragua_maps/obj_rast_soil_4_Maragua_13_6_1_4_1.25e+09.tif,0,6433,0,0,5,1,0,0.999068178289,0.0,0,0.000776518092872,0.000155303618574,0,0.988237027312,0.0,0,0.00632402056443,0.00543895212362,0,1235136000,0,0,7904000,6797808
41,0.0,0.0,1.0,-4.643249,0.310569,6.407083,2,1250000000.0,2.5,1,0,Maragua_maps/soln_4_Maragua_15_6_1_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_15_6_1_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_15_6_1_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_15_6_1_4_1.25e+09.tif,Maragua_maps/obj_rast_awy_4_Maragua_15_6_1_4_1.25e+09.tif,Maragua_maps/obj_rast_sed_4_Maragua_15_6_1_4_1.25e+09.tif,Maragua_maps/obj_rast_soil_4_Maragua_15_6_1_4_1.25e+09.tif,0,6477,0,0,4,0,0,0.999382811295,0.0,0,0.000617188705447,0.0,0,0.994941064425,0.0,0,0.00505893557538,0.0,0,1243584000,0,0,6323200,0
42,0.0,0.25,0.75,-5.657052,0.367223,7.812017,3,1875000000.0,2.5,1,0,Maragua_maps/soln_4_Maragua_14_6_1_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_14_6_1_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_14_6_1_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_14_6_1_4_1.875e+09.tif,Maragua_maps/obj_rast_awy_4_Maragua_14_6_1_4_1.875e+09.tif,Maragua_maps/obj_rast_sed_4_Maragua_14_6_1_4_1.875e+09.tif,Maragua_maps/obj_rast_soil_4_Maragua_14_6_1_4_1.875e+09.tif,0,9689,0,0,5,1,0,0.999381124291,0.0,0,0.000515729757607,0.000103145951521,0,0.992158993112,0.0,0,0.00421548958094,0.00362551730735,0,1860288000,0,0,7904000,6797808
43,0.0,0.0,1.0,-5.671624,0.365715,7.812259,3,1875000000.0,2.5,1,0,Maragua_maps/soln_4_Maragua_15_6_1_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_15_6_1_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_15_6_1_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_15_6_1_4_1.875e+09.tif,Maragua_maps/obj_rast_awy_4_Maragua_15_6_1_4_1.875e+09.tif,Maragua_maps/obj_rast_sed_4_Maragua_15_6_1_4_1.875e+09.tif,Maragua_maps/obj_rast_soil_4_Maragua_15_6_1_4_1.875e+09.tif,0,9689,0,0,5,1,0,0.999381124291,0.0,0,0.000515729757607,0.000103145951521,0,0.992158993112,0.0,0,0.00421548958094,0.00362551730735,0,1860288000,0,0,7904000,6797808
44,0.25,0.0,0.75,-3.048027,0.360817,7.447891,3,1875000000.0,2.5,1,0,Maragua_maps/soln_4_Maragua_13_6_1_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_13_6_1_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_13_6_1_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_13_6_1_4_1.875e+09.tif,Maragua_maps/obj_rast_awy_4_Maragua_13_6_1_4_1.875e+09.tif,Maragua_maps/obj_rast_sed_4_Maragua_13_6_1_4_1.875e+09.tif,Maragua_maps/obj_rast_soil_4_Maragua_13_6_1_4_1.875e+09.tif,0,9623,4,0,9,1,0,0.998547265747,0.000415066929542,0,0.00093390059147,0.000103766732386,0,0.985414010634,0.00337243771002,0,0.00758798484755,0.00362556680869,0,1847616000,6323200,0,14227200,6797808
45,1.0,0.0,0.0,2.527977,2e-06,-0.000545,4,625000000.0,2.5,2,0,Maragua_maps/soln_4_Maragua_1_6_2_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_1_6_2_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_1_6_2_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_1_6_2_4_6.25e+08.tif,Maragua_maps/obj_rast_awy_4_Maragua_1_6_2_4_6.25e+08.tif,Maragua_maps/obj_rast_sed_4_Maragua_1_6_2_4_6.25e+08.tif,Maragua_maps/obj_rast_soil_4_Maragua_1_6_2_4_6.25e+08.tif,0,0,395,0,0,0,0,0.0,1.0,0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,0,624416000,0,0,0
46,0.5,0.5,0.0,4.678848,0.011357,0.042809,5,1250000000.0,2.5,2,0,Maragua_maps/soln_4_Maragua_3_6_2_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_3_6_2_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_3_6_2_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_3_6_2_4_1.25e+09.tif,Maragua_maps/obj_rast_awy_4_Maragua_3_6_2_4_1.25e+09.tif,Maragua_maps/obj_rast_sed_4_Maragua_3_6_2_4_1.25e+09.tif,Maragua_maps/obj_rast_soil_4_Maragua_3_6_2_4_1.25e+09.tif,0,12,789,0,0,0,0,0.0149812734082,0.985018726592,0,0.0,0.0,0,0.00184385611776,0.998156143882,0,0.0,0.0,0,2304000,1247251200,0,0,0
47,0.25,0.75,0.0,4.327399,0.182869,0.867729,5,1250000000.0,2.5,2,0,Maragua_maps/soln_4_Maragua_4_6_2_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_4_6_2_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_4_6_2_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_4_6_2_4_1.25e+09.tif,Maragua_maps/obj_rast_awy_4_Maragua_4_6_2_4_1.25e+09.tif,Maragua_maps/obj_rast_sed_4_Maragua_4_6_2_4_1.25e+09.tif,Maragua_maps/obj_rast_soil_4_Maragua_4_6_2_4_1.25e+09.tif,0,402,740,0,1,0,0,0.351706036745,0.647419072616,0,0.00087489063867,0.0,0,0.0618185732519,0.936915324958,0,0.00126610179048,0.0,0,77184000,1169792000,0,1580800,0
48,0.75,0.0,0.25,4.608454,0.059589,0.291473,5,1250000000.0,2.5,2,0,Maragua_maps/soln_4_Maragua_6_6_2_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_6_6_2_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_6_6_2_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_6_6_2_4_1.25e+09.tif,Maragua_maps/obj_rast_awy_4_Maragua_6_6_2_4_1.25e+09.tif,Maragua_maps/obj_rast_sed_4_Maragua_6_6_2_4_1.25e+09.tif,Maragua_maps/obj_rast_soil_4_Maragua_6_6_2_4_1.25e+09.tif,0,79,781,0,0,0,0,0.0918604651163,0.908139534884,0,0.0,0.0,0,0.0121366059495,0.987863394051,0,0.0,0.0,0,15168000,1234604800,0,0,0
49,0.5,0.25,0.25,4.290358,0.19057,0.977317,5,1250000000.0,2.5,2,0,Maragua_maps/soln_4_Maragua_7_6_2_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_7_6_2_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_7_6_2_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_7_6_2_4_1.25e+09.tif,Maragua_maps/obj_rast_awy_4_Maragua_7_6_2_4_1.25e+09.tif,Maragua_maps/obj_rast_sed_4_Maragua_7_6_2_4_1.25e+09.tif,Maragua_maps/obj_rast_soil_4_Maragua_7_6_2_4_1.25e+09.tif,0,438,737,0,0,0,0,0.372765957447,0.627234042553,0,0.0,0.0,0,0.0673228164915,0.932677183508,0,0.0,0.0,0,84096000,1165049600,0,0,0
50,0.25,0.5,0.25,1.648672,0.652619,3.770737,5,1250000000.0,2.5,2,0,Maragua_maps/soln_4_Maragua_8_6_2_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_8_6_2_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_8_6_2_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_8_6_2_4_1.25e+09.tif,Maragua_maps/obj_rast_awy_4_Maragua_8_6_2_4_1.25e+09.tif,Maragua_maps/obj_rast_sed_4_Maragua_8_6_2_4_1.25e+09.tif,Maragua_maps/obj_rast_soil_4_Maragua_8_6_2_4_1.25e+09.tif,0,3201,398,0,3,0,0,0.888672959467,0.110494169906,0,0.000832870627429,0.0,0,0.492267156046,0.503934343874,0,0.00379850007946,0.0,0,614592000,629158400,0,4742400,0
51,0.0,1.0,0.0,-4.045737,1.047388,6.227644,5,1250000000.0,2.5,2,0,Maragua_maps/soln_4_Maragua_5_6_2_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_5_6_2_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_5_6_2_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_5_6_2_4_1.25e+09.tif,Maragua_maps/obj_rast_awy_4_Maragua_5_6_2_4_1.25e+09.tif,Maragua_maps/obj_rast_sed_4_Maragua_5_6_2_4_1.25e+09.tif,Maragua_maps/obj_rast_soil_4_Maragua_5_6_2_4_1.25e+09.tif,0,6444,0,0,8,0,0,0.998760074396,0.0,0,0.00123992560446,0.0,0,0.989882025233,0.0,0,0.0101179747665,0.0,0,1237248000,0,0,12646400,0
52,0.5,0.0,0.5,2.985317,0.460733,2.622359,5,1250000000.0,2.5,2,0,Maragua_maps/soln_4_Maragua_10_6_2_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_10_6_2_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_10_6_2_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_10_6_2_4_1.25e+09.tif,Maragua_maps/obj_rast_awy_4_Maragua_10_6_2_4_1.25e+09.tif,Maragua_maps/obj_rast_sed_4_Maragua_10_6_2_4_1.25e+09.tif,Maragua_maps/obj_rast_soil_4_Maragua_10_6_2_4_1.25e+09.tif,0,1814,569,0,1,0,0,0.760906040268,0.238674496644,0,0.000419463087248,0.0,0,0.278776702013,0.719957993955,0,0.00126530403156,0.0,0,348288000,899475200,0,1580800,0
53,0.25,0.25,0.5,-1.543389,0.938507,5.69529,5,1250000000.0,2.5,2,0,Maragua_maps/soln_4_Maragua_11_6_2_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_11_6_2_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_11_6_2_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_11_6_2_4_1.25e+09.tif,Maragua_maps/obj_rast_awy_4_Maragua_11_6_2_4_1.25e+09.tif,Maragua_maps/obj_rast_sed_4_Maragua_11_6_2_4_1.25e+09.tif,Maragua_maps/obj_rast_soil_4_Maragua_11_6_2_4_1.25e+09.tif,0,5981,55,0,5,1,0,0.989904005296,0.00910294604436,0,0.000827540549487,0.000165508109897,0,0.918683211003,0.0695553219722,0,0.00632321108838,0.00543825593653,0,1148352000,86944000,0,7904000,6797808
54,0.0,0.5,0.5,-4.577108,1.025364,6.403948,5,1250000000.0,2.5,2,0,Maragua_maps/soln_4_Maragua_12_6_2_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_12_6_2_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_12_6_2_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_12_6_2_4_1.25e+09.tif,Maragua_maps/obj_rast_awy_4_Maragua_12_6_2_4_1.25e+09.tif,Maragua_maps/obj_rast_sed_4_Maragua_12_6_2_4_1.25e+09.tif,Maragua_maps/obj_rast_soil_4_Maragua_12_6_2_4_1.25e+09.tif,0,6477,0,0,4,0,0,0.999382811295,0.0,0,0.000617188705447,0.0,0,0.994941064425,0.0,0,0.00505893557538,0.0,0,1243584000,0,0,6323200,0
55,0.0,0.75,0.25,-4.471902,1.034332,6.386181,5,1250000000.0,2.5,2,0,Maragua_maps/soln_4_Maragua_9_6_2_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_9_6_2_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_9_6_2_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_9_6_2_4_1.25e+09.tif,Maragua_maps/obj_rast_awy_4_Maragua_9_6_2_4_1.25e+09.tif,Maragua_maps/obj_rast_sed_4_Maragua_9_6_2_4_1.25e+09.tif,Maragua_maps/obj_rast_soil_4_Maragua_9_6_2_4_1.25e+09.tif,0,6469,0,0,5,0,0,0.999227679951,0.0,0,0.000772320049428,0.0,0,0.99367655718,0.0,0,0.0063234428202,0.0,0,1242048000,0,0,7904000,0
56,1.0,0.0,0.0,4.685569,-1e-05,-0.00146,5,1250000000.0,2.5,2,0,Maragua_maps/soln_4_Maragua_1_6_2_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_1_6_2_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_1_6_2_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_1_6_2_4_1.25e+09.tif,Maragua_maps/obj_rast_awy_4_Maragua_1_6_2_4_1.25e+09.tif,Maragua_maps/obj_rast_sed_4_Maragua_1_6_2_4_1.25e+09.tif,Maragua_maps/obj_rast_soil_4_Maragua_1_6_2_4_1.25e+09.tif,0,0,790,0,0,0,0,0.0,1.0,0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,0,1248832000,0,0,0
57,0.75,0.25,0.0,4.685569,-1e-05,-0.00146,5,1250000000.0,2.5,2,0,Maragua_maps/soln_4_Maragua_2_6_2_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_2_6_2_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_2_6_2_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_2_6_2_4_1.25e+09.tif,Maragua_maps/obj_rast_awy_4_Maragua_2_6_2_4_1.25e+09.tif,Maragua_maps/obj_rast_sed_4_Maragua_2_6_2_4_1.25e+09.tif,Maragua_maps/obj_rast_soil_4_Maragua_2_6_2_4_1.25e+09.tif,0,0,790,0,0,0,0,0.0,1.0,0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,0,1248832000,0,0,0
58,0.25,0.75,0.0,2.194961,0.168254,0.804191,4,625000000.0,2.5,2,0,Maragua_maps/soln_4_Maragua_4_6_2_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_4_6_2_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_4_6_2_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_4_6_2_4_6.25e+08.tif,Maragua_maps/obj_rast_awy_4_Maragua_4_6_2_4_6.25e+08.tif,Maragua_maps/obj_rast_sed_4_Maragua_4_6_2_4_6.25e+08.tif,Maragua_maps/obj_rast_soil_4_Maragua_4_6_2_4_6.25e+08.tif,0,350,352,0,0,0,0,0.498575498575,0.501424501425,0,0.0,0.0,0,0.107754197283,0.892245802717,0,0.0,0.0,0,67200000,556441600,0,0,0
59,0.0,1.0,0.0,-2.878479,0.756051,4.372633,4,625000000.0,2.5,2,0,Maragua_maps/soln_4_Maragua_5_6_2_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_5_6_2_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_5_6_2_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_5_6_2_4_6.25e+08.tif,Maragua_maps/obj_rast_awy_4_Maragua_5_6_2_4_6.25e+08.tif,Maragua_maps/obj_rast_sed_4_Maragua_5_6_2_4_6.25e+08.tif,Maragua_maps/obj_rast_soil_4_Maragua_5_6_2_4_6.25e+08.tif,0,3238,0,0,2,0,0,0.999382716049,0.0,0,0.000617283950617,0.0,0,0.994940287195,0.0,0,0.00505971280497,0.0,0,621696000,0,0,3161600,0
60,0.75,0.0,0.25,2.455346,0.05204,0.255153,4,625000000.0,2.5,2,0,Maragua_maps/soln_4_Maragua_6_6_2_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_6_6_2_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_6_6_2_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_6_6_2_4_6.25e+08.tif,Maragua_maps/obj_rast_awy_4_Maragua_6_6_2_4_6.25e+08.tif,Maragua_maps/obj_rast_sed_4_Maragua_6_6_2_4_6.25e+08.tif,Maragua_maps/obj_rast_soil_4_Maragua_6_6_2_4_6.25e+08.tif,0,63,387,0,0,0,0,0.14,0.86,0,0.0,0.0,0,0.019388791432,0.980611208568,0,0.0,0.0,0,12096000,611769600,0,0,0
61,0.5,0.25,0.25,2.163813,0.174707,0.892655,4,625000000.0,2.5,2,0,Maragua_maps/soln_4_Maragua_7_6_2_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_7_6_2_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_7_6_2_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_7_6_2_4_6.25e+08.tif,Maragua_maps/obj_rast_awy_4_Maragua_7_6_2_4_6.25e+08.tif,Maragua_maps/obj_rast_sed_4_Maragua_7_6_2_4_6.25e+08.tif,Maragua_maps/obj_rast_soil_4_Maragua_7_6_2_4_6.25e+08.tif,0,370,350,0,0,0,0,0.513888888889,0.486111111111,0,0.0,0.0,0,0.113787801128,0.886212198872,0,0.0,0.0,0,71040000,553280000,0,0,0
